ticker,quarter,cik
POOL,2022Q2,945841
POOL,2022Q3,945841
POOL,2022Q4,945841
POOL,2023Q1,945841
POOL,2023Q2,945841
POOL,2023Q3,945841
POOL,2023Q4,945841
POOL,2024Q1,945841
POOL,2024Q2,945841
POOL,2024Q3,945841
POOL,2024Q4,945841
PPG,2020Q1,79879
PPG,2020Q2,79879
PPG,2020Q3,79879
PPG,2020Q4,79879
PPG,2021Q1,79879
PPG,2021Q2,79879
PPG,2021Q3,79879
PPG,2021Q4,79879
PPG,2022Q1,79879
PPG,2022Q2,79879
PPG,2022Q3,79879
PPG,2022Q4,79879
PPG,2023Q1,79879
PPG,2023Q2,79879
PPG,2023Q3,79879
PPG,2023Q4,79879
PPG,2024Q1,79879
PPG,2024Q2,79879
PPG,2024Q3,79879
PPG,2024Q4,79879
PPL,2020Q1,922224
PPL,2020Q2,922224
PPL,2020Q3,922224
PPL,2020Q4,922224
PPL,2021Q1,922224
PPL,2021Q2,922224
PPL,2021Q3,922224
PPL,2021Q4,922224
PPL,2022Q1,922224
PPL,2022Q2,922224
PPL,2022Q3,922224
PPL,2022Q4,922224
PPL,2023Q1,922224
PPL,2023Q2,922224
PPL,2023Q3,922224
PPL,2023Q4,922224
PPL,2024Q1,922224
PPL,2024Q2,922224
PPL,2024Q3,922224
PPL,2024Q4,922224
PRGO,2020Q1,1585364
PRGO,2020Q2,1585364
PRGO,2020Q3,1585364
PRGO,2020Q4,1585364
PRGO,2021Q1,1585364
PRGO,2021Q2,1585364
PRGO,2021Q3,1585364
PRU,2020Q1,1137774
PRU,2020Q2,1137774
PRU,2020Q3,1137774
PRU,2020Q4,1137774
PRU,2021Q1,1137774
PRU,2021Q2,1137774
PRU,2021Q3,1137774
PRU,2021Q4,1137774
PRU,2022Q1,1137774
PRU,2022Q2,1137774
PRU,2022Q3,1137774
PRU,2022Q4,1137774
PRU,2023Q1,1137774
PRU,2023Q2,1137774
PRU,2023Q3,1137774
PRU,2023Q4,1137774
PRU,2024Q1,1137774
PRU,2024Q2,1137774
PRU,2024Q3,1137774
PRU,2024Q4,1137774
PSA,2020Q1,1393311
PSA,2020Q2,1393311
PSA,2020Q3,1393311
PSA,2020Q4,1393311
PSA,2021Q1,1393311
PSA,2021Q2,1393311
PSA,2021Q3,1393311
PSA,2021Q4,1393311
PSA,2022Q1,1393311
PSA,2022Q2,1393311
PSA,2022Q3,1393311
PSA,2022Q4,1393311
PSA,2023Q1,1393311
PSA,2023Q2,1393311
PSA,2023Q3,1393311
PSA,2023Q4,1393311
PSA,2024Q1,1393311
PSA,2024Q2,1393311
PSA,2024Q3,1393311
PSA,2024Q4,1393311
PSX,2020Q1,1534701
PSX,2020Q2,1534701
PSX,2020Q3,1534701
PSX,2020Q4,1534701
PSX,2021Q1,1534701
PSX,2021Q2,1534701
PSX,2021Q3,1534701
PSX,2021Q4,1534701
PSX,2022Q1,1534701
PSX,2022Q2,1534701
PSX,2022Q3,1534701
PSX,2022Q4,1534701
PSX,2023Q1,1534701
PSX,2023Q2,1534701
PSX,2023Q3,1534701
PSX,2023Q4,1534701
PSX,2024Q1,1534701
PSX,2024Q2,1534701
PSX,2024Q3,1534701
PSX,2024Q4,1534701
PTC,2021Q2,857005
PTC,2021Q3,857005
PTC,2021Q4,857005
PTC,2022Q1,857005
PTC,2022Q2,857005
PTC,2022Q3,857005
PTC,2022Q4,857005
PTC,2023Q1,857005
PTC,2023Q2,857005
PTC,2023Q3,857005
PTC,2023Q4,857005
PTC,2024Q1,857005
PTC,2024Q2,857005
PTC,2024Q3,857005
PTC,2024Q4,857005
PVH,2020Q1,78239
PVH,2020Q2,78239
PVH,2020Q3,78239
PVH,2020Q4,78239
PVH,2021Q1,78239
PVH,2021Q2,78239
PVH,2021Q3,78239
PVH,2021Q4,78239
PVH,2022Q1,78239
PVH,2022Q2,78239
PVH,2022Q3,78239
PWR,2020Q1,1050915
PWR,2020Q2,1050915
PWR,2020Q3,1050915
PWR,2020Q4,1050915
PWR,2021Q1,1050915
PWR,2021Q2,1050915
PWR,2021Q3,1050915
PWR,2021Q4,1050915
PWR,2022Q1,1050915
PWR,2022Q2,1050915
PWR,2022Q3,1050915
PWR,2022Q4,1050915
PWR,2023Q1,1050915
PWR,2023Q2,1050915
PWR,2023Q3,1050915
PWR,2023Q4,1050915
PWR,2024Q1,1050915
PWR,2024Q2,1050915
PWR,2024Q3,1050915
PWR,2024Q4,1050915
PXD,2020Q1,1038357
PXD,2020Q2,1038357
PXD,2020Q3,1038357
PXD,2020Q4,1038357
PXD,2021Q1,1038357
PXD,2021Q2,1038357
PXD,2021Q3,1038357
PXD,2021Q4,1038357
PXD,2022Q1,1038357
PXD,2022Q2,1038357
PXD,2022Q3,1038357
PXD,2022Q4,1038357
PXD,2023Q1,1038357
PXD,2023Q2,1038357
PXD,2023Q3,1038357
PXD,2023Q4,1038357
PXD,2024Q1,1038357
PXD,2024Q2,1038357
PYPL,2020Q1,1633917
PYPL,2020Q2,1633917
PYPL,2020Q3,1633917
PYPL,2020Q4,1633917
PYPL,2021Q1,1633917
PYPL,2021Q2,1633917
PYPL,2021Q3,1633917
PYPL,2021Q4,1633917
PYPL,2022Q1,1633917
PYPL,2022Q2,1633917
PYPL,2022Q3,1633917
PYPL,2022Q4,1633917
PYPL,2023Q1,1633917
PYPL,2023Q2,1633917
PYPL,2023Q3,1633917
PYPL,2023Q4,1633917
PYPL,2024Q1,1633917
PYPL,2024Q2,1633917
PYPL,2024Q3,1633917
PYPL,2024Q4,1633917
QCOM,2020Q1,804328
QCOM,2020Q2,804328
QCOM,2020Q3,804328
QCOM,2020Q4,804328
QCOM,2021Q1,804328
QCOM,2021Q2,804328
QCOM,2021Q3,804328
QCOM,2021Q4,804328
QCOM,2022Q1,804328
QCOM,2022Q2,804328
QCOM,2022Q3,804328
QCOM,2022Q4,804328
QCOM,2023Q1,804328
QCOM,2023Q2,804328
QCOM,2023Q3,804328
QCOM,2023Q4,804328
QCOM,2024Q1,804328
QCOM,2024Q2,804328
QCOM,2024Q3,804328
QCOM,2024Q4,804328
QRVO,2020Q1,1604778
QRVO,2020Q2,1604778
QRVO,2020Q3,1604778
QRVO,2020Q4,1604778
QRVO,2021Q1,1604778
QRVO,2021Q2,1604778
QRVO,2021Q3,1604778
QRVO,2021Q4,1604778
QRVO,2022Q1,1604778
QRVO,2022Q2,1604778
QRVO,2022Q3,1604778
QRVO,2022Q4,1604778
QRVO,2023Q1,1604778
QRVO,2023Q2,1604778
QRVO,2023Q3,1604778
QRVO,2023Q4,1604778
QRVO,2024Q1,1604778
QRVO,2024Q2,1604778
QRVO,2024Q3,1604778
QRVO,2024Q4,1604778
RCL,2020Q1,884887
RCL,2020Q2,884887
RCL,2020Q3,884887
RCL,2020Q4,884887
RCL,2021Q1,884887
RCL,2021Q2,884887
RCL,2021Q3,884887
RCL,2021Q4,884887
RCL,2022Q1,884887
RCL,2022Q2,884887
RCL,2022Q3,884887
RCL,2022Q4,884887
RCL,2023Q1,884887
RCL,2023Q2,884887
RCL,2023Q3,884887
RCL,2023Q4,884887
RCL,2024Q1,884887
RCL,2024Q2,884887
RCL,2024Q3,884887
RCL,2024Q4,884887
RE,2020Q1,1095073
RE,2020Q2,1095073
RE,2020Q3,1095073
RE,2020Q4,1095073
RE,2021Q1,1095073
RE,2021Q2,1095073
RE,2021Q3,1095073
RE,2021Q4,1095073
RE,2022Q1,1095073
RE,2022Q2,1095073
RE,2022Q3,1095073
RE,2022Q4,1095073
RE,2023Q1,1095073
RE,2023Q2,1095073
REG,2020Q1,910606
REG,2020Q2,910606
REG,2020Q3,910606
REG,2020Q4,910606
REG,2021Q1,910606
REG,2021Q2,910606
REG,2021Q3,910606
REG,2021Q4,910606
REG,2022Q1,910606
REG,2022Q2,910606
REG,2022Q3,910606
REG,2022Q4,910606
REG,2023Q1,910606
REG,2023Q2,910606
REG,2023Q3,910606
REG,2023Q4,910606
REG,2024Q1,910606
REG,2024Q2,910606
REG,2024Q3,910606
REG,2024Q4,910606
REGN,2020Q1,872589
REGN,2020Q2,872589
REGN,2020Q3,872589
REGN,2020Q4,872589
REGN,2021Q1,872589
REGN,2021Q2,872589
REGN,2021Q3,872589
REGN,2021Q4,872589
REGN,2022Q1,872589
REGN,2022Q2,872589
REGN,2022Q3,872589
REGN,2022Q4,872589
REGN,2023Q1,872589
REGN,2023Q2,872589
REGN,2023Q3,872589
REGN,2023Q4,872589
REGN,2024Q1,872589
REGN,2024Q2,872589
REGN,2024Q3,872589
REGN,2024Q4,872589
RF,2020Q1,1281761
RF,2020Q2,1281761
RF,2020Q3,1281761
RF,2020Q4,1281761
RF,2021Q1,1281761
RF,2021Q2,1281761
RF,2021Q3,1281761
RF,2021Q4,1281761
RF,2022Q1,1281761
RF,2022Q2,1281761
RF,2022Q3,1281761
RF,2022Q4,1281761
RF,2023Q1,1281761
RF,2023Q2,1281761
RF,2023Q3,1281761
RF,2023Q4,1281761
RF,2024Q1,1281761
RF,2024Q2,1281761
RF,2024Q3,1281761
RF,2024Q4,1281761
RHI,2020Q1,315213
RHI,2020Q2,315213
RHI,2020Q3,315213
RHI,2020Q4,315213
RHI,2021Q1,315213
RHI,2021Q2,315213
RHI,2021Q3,315213
RHI,2021Q4,315213
RHI,2022Q1,315213
RHI,2022Q2,315213
RHI,2022Q3,315213
RHI,2022Q4,315213
RHI,2023Q1,315213
RHI,2023Q2,315213
RHI,2023Q3,315213
RHI,2023Q4,315213
RHI,2024Q1,315213
RHI,2024Q2,315213
RJF,2020Q1,720005
RJF,2020Q2,720005
RJF,2020Q3,720005
RJF,2020Q4,720005
RJF,2021Q1,720005
RJF,2021Q2,720005
RJF,2021Q3,720005
RJF,2021Q4,720005
RJF,2022Q1,720005
RJF,2022Q2,720005
RJF,2022Q3,720005
RJF,2022Q4,720005
RJF,2023Q1,720005
RJF,2023Q2,720005
RJF,2023Q3,720005
RJF,2023Q4,720005
RJF,2024Q1,720005
RJF,2024Q2,720005
RJF,2024Q3,720005
RJF,2024Q4,720005
RL,2020Q1,1037038
RL,2020Q2,1037038
RL,2020Q3,1037038
RL,2020Q4,1037038
RL,2021Q1,1037038
RL,2021Q2,1037038
RL,2021Q3,1037038
RL,2021Q4,1037038
RL,2022Q1,1037038
RL,2022Q2,1037038
RL,2022Q3,1037038
RL,2022Q4,1037038
RL,2023Q1,1037038
RL,2023Q2,1037038
RL,2023Q3,1037038
RL,2023Q4,1037038
RL,2024Q1,1037038
RL,2024Q2,1037038
RL,2024Q3,1037038
RL,2024Q4,1037038
RMD,2020Q1,943819
RMD,2020Q2,943819
RMD,2020Q3,943819
RMD,2020Q4,943819
RMD,2021Q1,943819
RMD,2021Q2,943819
RMD,2021Q3,943819
RMD,2021Q4,943819
RMD,2022Q1,943819
RMD,2022Q2,943819
RMD,2022Q3,943819
RMD,2022Q4,943819
RMD,2023Q1,943819
RMD,2023Q2,943819
RMD,2023Q3,943819
RMD,2023Q4,943819
RMD,2024Q1,943819
RMD,2024Q2,943819
RMD,2024Q3,943819
RMD,2024Q4,943819
ROK,2020Q1,1024478
ROK,2020Q2,1024478
ROK,2020Q3,1024478
ROK,2020Q4,1024478
ROK,2021Q1,1024478
ROK,2021Q2,1024478
ROK,2021Q3,1024478
ROK,2021Q4,1024478
ROK,2022Q1,1024478
ROK,2022Q2,1024478
ROK,2022Q3,1024478
ROK,2022Q4,1024478
ROK,2023Q1,1024478
ROK,2023Q2,1024478
ROK,2023Q3,1024478
ROK,2023Q4,1024478
ROK,2024Q1,1024478
ROK,2024Q2,1024478
ROK,2024Q3,1024478
ROK,2024Q4,1024478
ROL,2020Q1,84839
ROL,2020Q2,84839
ROL,2020Q3,84839
ROL,2020Q4,84839
ROL,2021Q1,84839
ROL,2021Q2,84839
ROL,2021Q3,84839
ROL,2021Q4,84839
ROL,2022Q1,84839
ROL,2022Q2,84839
ROL,2022Q3,84839
ROL,2022Q4,84839
ROL,2023Q1,84839
ROL,2023Q2,84839
ROL,2023Q3,84839
ROL,2023Q4,84839
ROL,2024Q1,84839
ROL,2024Q2,84839
ROL,2024Q3,84839
ROL,2024Q4,84839
ROP,2020Q1,882835
ROP,2020Q2,882835
ROP,2020Q3,882835
ROP,2020Q4,882835
ROP,2021Q1,882835
ROP,2021Q2,882835
ROP,2021Q3,882835
ROP,2021Q4,882835
ROP,2022Q1,882835
ROP,2022Q2,882835
ROP,2022Q3,882835
ROP,2022Q4,882835
ROP,2023Q1,882835
ROP,2023Q2,882835
ROP,2023Q3,882835
ROP,2023Q4,882835
ROP,2024Q1,882835
ROP,2024Q2,882835
ROP,2024Q3,882835
ROP,2024Q4,882835
ROST,2020Q1,745732
ROST,2020Q2,745732
ROST,2020Q3,745732
ROST,2020Q4,745732
ROST,2021Q1,745732
ROST,2021Q2,745732
ROST,2021Q3,745732
ROST,2021Q4,745732
ROST,2022Q1,745732
ROST,2022Q2,745732
ROST,2022Q3,745732
ROST,2022Q4,745732
ROST,2023Q1,745732
ROST,2023Q2,745732
ROST,2023Q3,745732
ROST,2023Q4,745732
ROST,2024Q1,745732
ROST,2024Q2,745732
ROST,2024Q3,745732
ROST,2024Q4,745732
RSG,2020Q1,1060391
RSG,2020Q2,1060391
RSG,2020Q3,1060391
RSG,2020Q4,1060391
RSG,2021Q1,1060391
RSG,2021Q2,1060391
RSG,2021Q3,1060391
RSG,2021Q4,1060391
RSG,2022Q1,1060391
RSG,2022Q2,1060391
RSG,2022Q3,1060391
RSG,2022Q4,1060391
RSG,2023Q1,1060391
RSG,2023Q2,1060391
RSG,2023Q3,1060391
RSG,2023Q4,1060391
RSG,2024Q1,1060391
RSG,2024Q2,1060391
RSG,2024Q3,1060391
RSG,2024Q4,1060391
RTN,2020Q1,1047122
RTX,2020Q2,101829
RTX,2020Q3,101829
RTX,2020Q4,101829
RTX,2021Q1,101829
RTX,2021Q2,101829
RTX,2021Q3,101829
RTX,2021Q4,101829
RTX,2022Q1,101829
RTX,2022Q2,101829
RTX,2022Q3,101829
RTX,2022Q4,101829
RTX,2023Q1,101829
RTX,2023Q2,101829
RTX,2023Q3,101829
RTX,2023Q4,101829
RTX,2024Q1,101829
RTX,2024Q2,101829
RTX,2024Q3,101829
RTX,2024Q4,101829
RVTY,2023Q2,31791
RVTY,2023Q3,31791
RVTY,2023Q4,31791
RVTY,2024Q1,31791
RVTY,2024Q2,31791
RVTY,2024Q3,31791
RVTY,2024Q4,31791
SBAC,2020Q1,1034054
SBAC,2020Q2,1034054
SBAC,2020Q3,1034054
SBAC,2020Q4,1034054
SBAC,2021Q1,1034054
SBAC,2021Q2,1034054
SBAC,2021Q3,1034054
SBAC,2021Q4,1034054
SBAC,2022Q1,1034054
SBAC,2022Q2,1034054
SBAC,2022Q3,1034054
SBAC,2022Q4,1034054
SBAC,2023Q1,1034054
SBAC,2023Q2,1034054
SBAC,2023Q3,1034054
SBAC,2023Q4,1034054
SBAC,2024Q1,1034054
SBAC,2024Q2,1034054
SBAC,2024Q3,1034054
SBAC,2024Q4,1034054
SBNY,2021Q4,1288784
SBNY,2022Q1,1288784
SBNY,2022Q2,1288784
SBNY,2022Q3,1288784
SBNY,2022Q4,1288784
SBNY,2023Q1,1288784
SBUX,2020Q1,829224
SBUX,2020Q2,829224
SBUX,2020Q3,829224
SBUX,2020Q4,829224
SBUX,2021Q1,829224
SBUX,2021Q2,829224
SBUX,2021Q3,829224
SBUX,2021Q4,829224
SBUX,2022Q1,829224
SBUX,2022Q2,829224
SBUX,2022Q3,829224
SBUX,2022Q4,829224
SBUX,2023Q1,829224
SBUX,2023Q2,829224
SBUX,2023Q3,829224
SBUX,2023Q4,829224
SBUX,2024Q1,829224
SBUX,2024Q2,829224
SBUX,2024Q3,829224
SBUX,2024Q4,829224
SCHW,2020Q1,316709
SCHW,2020Q2,316709
SCHW,2020Q3,316709
SCHW,2020Q4,316709
SCHW,2021Q1,316709
SCHW,2021Q2,316709
SCHW,2021Q3,316709
SCHW,2021Q4,316709
SCHW,2022Q1,316709
SCHW,2022Q2,316709
SCHW,2022Q3,316709
SCHW,2022Q4,316709
SCHW,2023Q1,316709
SCHW,2023Q2,316709
SCHW,2023Q3,316709
SCHW,2023Q4,316709
SCHW,2024Q1,316709
SCHW,2024Q2,316709
SCHW,2024Q3,316709
SCHW,2024Q4,316709
SEDG,2021Q4,1419612
SEDG,2022Q1,1419612
SEDG,2022Q2,1419612
SEDG,2022Q3,1419612
SEDG,2022Q4,1419612
SEDG,2023Q1,1419612
SEDG,2023Q2,1419612
SEDG,2023Q3,1419612
SEDG,2023Q4,1419612
SEE,2020Q1,1012100
SEE,2020Q2,1012100
SEE,2020Q3,1012100
SEE,2020Q4,1012100
SEE,2021Q1,1012100
SEE,2021Q2,1012100
SEE,2021Q3,1012100
SEE,2021Q4,1012100
SEE,2022Q1,1012100
SEE,2022Q2,1012100
SEE,2022Q3,1012100
SEE,2022Q4,1012100
SEE,2023Q1,1012100
SEE,2023Q2,1012100
SEE,2023Q3,1012100
SEE,2023Q4,1012100
SHW,2020Q1,89800
SHW,2020Q2,89800
SHW,2020Q3,89800
SHW,2020Q4,89800
SHW,2021Q1,89800
SHW,2021Q2,89800
SHW,2021Q3,89800
SHW,2021Q4,89800
SHW,2022Q1,89800
SHW,2022Q2,89800
SHW,2022Q3,89800
SHW,2022Q4,89800
SHW,2023Q1,89800
SHW,2023Q2,89800
SHW,2023Q3,89800
SHW,2023Q4,89800
SHW,2024Q1,89800
SHW,2024Q2,89800
SHW,2024Q3,89800
SHW,2024Q4,89800
SIVB,2020Q1,719739
SIVB,2020Q2,719739
SIVB,2020Q3,719739
SIVB,2020Q4,719739
SIVB,2021Q1,719739
SIVB,2021Q2,719739
SIVB,2021Q3,719739
SIVB,2021Q4,719739
SIVB,2022Q1,719739
SIVB,2022Q2,719739
SIVB,2022Q3,719739
SIVB,2022Q4,719739
SIVB,2023Q1,719739
SJM,2020Q1,91419
SJM,2020Q2,91419
SJM,2020Q3,91419
SJM,2020Q4,91419
SJM,2021Q1,91419
SJM,2021Q2,91419
SJM,2021Q3,91419
SJM,2021Q4,91419
SJM,2022Q1,91419
SJM,2022Q2,91419
SJM,2022Q3,91419
SJM,2022Q4,91419
SJM,2023Q1,91419
SJM,2023Q2,91419
SJM,2023Q3,91419
SJM,2023Q4,91419
SJM,2024Q1,91419
SJM,2024Q2,91419
SJM,2024Q3,91419
SJM,2024Q4,91419
SLB,2020Q1,87347
SLB,2020Q2,87347
SLB,2020Q3,87347
SLB,2020Q4,87347
SLB,2021Q1,87347
SLB,2021Q2,87347
SLB,2021Q3,87347
SLB,2021Q4,87347
SLB,2022Q1,87347
SLB,2022Q2,87347
SLB,2022Q3,87347
SLB,2022Q4,87347
SLB,2023Q1,87347
SLB,2023Q2,87347
SLB,2023Q3,87347
SLB,2023Q4,87347
SLB,2024Q1,87347
SLB,2024Q2,87347
SLB,2024Q3,87347
SLB,2024Q4,87347
SLG,2020Q1,1040971
SLG,2020Q2,1040971
SLG,2020Q3,1040971
SLG,2020Q4,1040971
SLG,2021Q1,1040971
SMCI,2024Q1,1375365
SMCI,2024Q2,1375365
SMCI,2024Q3,1375365
SMCI,2024Q4,1375365
SNA,2020Q1,91440
SNA,2020Q2,91440
SNA,2020Q3,91440
SNA,2020Q4,91440
SNA,2021Q1,91440
SNA,2021Q2,91440
SNA,2021Q3,91440
SNA,2021Q4,91440
SNA,2022Q1,91440
SNA,2022Q2,91440
SNA,2022Q3,91440
SNA,2022Q4,91440
SNA,2023Q1,91440
SNA,2023Q2,91440
SNA,2023Q3,91440
SNA,2023Q4,91440
SNA,2024Q1,91440
SNA,2024Q2,91440
SNA,2024Q3,91440
SNA,2024Q4,91440
SNPS,2020Q1,883241
SNPS,2020Q2,883241
SNPS,2020Q3,883241
SNPS,2020Q4,883241
SNPS,2021Q1,883241
SNPS,2021Q2,883241
SNPS,2021Q3,883241
SNPS,2021Q4,883241
SNPS,2022Q1,883241
SNPS,2022Q2,883241
SNPS,2022Q3,883241
SNPS,2022Q4,883241
SNPS,2023Q1,883241
SNPS,2023Q2,883241
SNPS,2023Q3,883241
SNPS,2023Q4,883241
SNPS,2024Q1,883241
SNPS,2024Q2,883241
SNPS,2024Q3,883241
SNPS,2024Q4,883241
SO,2020Q1,92122
SO,2020Q2,92122
SO,2020Q3,92122
SO,2020Q4,92122
SO,2021Q1,92122
SO,2021Q2,92122
SO,2021Q3,92122
SO,2021Q4,92122
SO,2022Q1,92122
SO,2022Q2,92122
SO,2022Q3,92122
SO,2022Q4,92122
SO,2023Q1,92122
SO,2023Q2,92122
SO,2023Q3,92122
SO,2023Q4,92122
SO,2024Q1,92122
SO,2024Q2,92122
SO,2024Q3,92122
SO,2024Q4,92122
SOLV,2024Q2,1964738
SOLV,2024Q3,1964738
SOLV,2024Q4,1964738
SPG,2020Q1,1063761
SPG,2020Q2,1063761
SPG,2020Q3,1063761
SPG,2020Q4,1063761
SPG,2021Q1,1063761
SPG,2021Q2,1063761
SPG,2021Q3,1063761
SPG,2021Q4,1063761
SPG,2022Q1,1063761
SPG,2022Q2,1063761
SPG,2022Q3,1063761
SPG,2022Q4,1063761
SPG,2023Q1,1063761
SPG,2023Q2,1063761
SPG,2023Q3,1063761
SPG,2023Q4,1063761
SPG,2024Q1,1063761
SPG,2024Q2,1063761
SPG,2024Q3,1063761
SPG,2024Q4,1063761
SPGI,2020Q1,64040
SPGI,2020Q2,64040
SPGI,2020Q3,64040
SPGI,2020Q4,64040
SPGI,2021Q1,64040
SPGI,2021Q2,64040
SPGI,2021Q3,64040
SPGI,2021Q4,64040
SPGI,2022Q1,64040
SPGI,2022Q2,64040
SPGI,2022Q3,64040
SPGI,2022Q4,64040
SPGI,2023Q1,64040
SPGI,2023Q2,64040
SPGI,2023Q3,64040
SPGI,2023Q4,64040
SPGI,2024Q1,64040
SPGI,2024Q2,64040
SPGI,2024Q3,64040
SPGI,2024Q4,64040
SRE,2020Q1,1032208
SRE,2020Q2,1032208
SRE,2020Q3,1032208
SRE,2020Q4,1032208
SRE,2021Q1,1032208
SRE,2021Q2,1032208
SRE,2021Q3,1032208
SRE,2021Q4,1032208
SRE,2022Q1,1032208
SRE,2022Q2,1032208
SRE,2022Q3,1032208
SRE,2022Q4,1032208
SRE,2023Q1,1032208
SRE,2023Q2,1032208
SRE,2023Q3,1032208
SRE,2023Q4,1032208
SRE,2024Q1,1032208
SRE,2024Q2,1032208
SRE,2024Q3,1032208
SRE,2024Q4,1032208
STE,2020Q1,1757898
STE,2020Q2,1757898
STE,2020Q3,1757898
STE,2020Q4,1757898
STE,2021Q1,1757898
STE,2021Q2,1757898
STE,2021Q3,1757898
STE,2021Q4,1757898
STE,2022Q1,1757898
STE,2022Q2,1757898
STE,2022Q3,1757898
STE,2022Q4,1757898
STE,2023Q1,1757898
STE,2023Q2,1757898
STE,2023Q3,1757898
STE,2023Q4,1757898
STE,2024Q1,1757898
STE,2024Q2,1757898
STE,2024Q3,1757898
STE,2024Q4,1757898
STLD,2022Q4,1022671
STLD,2023Q1,1022671
STLD,2023Q2,1022671
STLD,2023Q3,1022671
STLD,2023Q4,1022671
STLD,2024Q1,1022671
STLD,2024Q2,1022671
STLD,2024Q3,1022671
STLD,2024Q4,1022671
STT,2020Q1,93751
STT,2020Q2,93751
STT,2020Q3,93751
STT,2020Q4,93751
STT,2021Q1,93751
STT,2021Q2,93751
STT,2021Q3,93751
STT,2021Q4,93751
STT,2022Q1,93751
STT,2022Q2,93751
STT,2022Q3,93751
STT,2022Q4,93751
STT,2023Q1,93751
STT,2023Q2,93751
STT,2023Q3,93751
STT,2023Q4,93751
STT,2024Q1,93751
STT,2024Q2,93751
STT,2024Q3,93751
STT,2024Q4,93751
STX,2020Q1,1137789
STX,2020Q2,1137789
STX,2020Q3,1137789
STX,2020Q4,1137789
STX,2021Q1,1137789
STX,2021Q2,1137789
STX,2021Q3,1137789
STX,2021Q4,1137789
STX,2022Q1,1137789
STX,2022Q2,1137789
STX,2022Q3,1137789
STX,2022Q4,1137789
STX,2023Q1,1137789
STX,2023Q2,1137789
STX,2023Q3,1137789
STX,2023Q4,1137789
STX,2024Q1,1137789
STX,2024Q2,1137789
STX,2024Q3,1137789
STX,2024Q4,1137789
STZ,2020Q1,16918
STZ,2020Q2,16918
STZ,2020Q3,16918
STZ,2020Q4,16918
STZ,2021Q1,16918
STZ,2021Q2,16918
STZ,2021Q3,16918
STZ,2021Q4,16918
STZ,2022Q1,16918
STZ,2022Q2,16918
STZ,2022Q3,16918
STZ,2022Q4,16918
STZ,2023Q1,16918
STZ,2023Q2,16918
STZ,2023Q3,16918
STZ,2023Q4,16918
STZ,2024Q1,16918
STZ,2024Q2,16918
STZ,2024Q3,16918
STZ,2024Q4,16918
SW,2024Q3,2005951
SW,2024Q4,2005951
SWK,2020Q1,93556
SWK,2020Q2,93556
SWK,2020Q3,93556
SWK,2020Q4,93556
SWK,2021Q1,93556
SWK,2021Q2,93556
SWK,2021Q3,93556
SWK,2021Q4,93556
SWK,2022Q1,93556
SWK,2022Q2,93556
SWK,2022Q3,93556
SWK,2022Q4,93556
SWK,2023Q1,93556
SWK,2023Q2,93556
SWK,2023Q3,93556
SWK,2023Q4,93556
SWK,2024Q1,93556
SWK,2024Q2,93556
SWK,2024Q3,93556
SWK,2024Q4,93556
SWKS,2020Q1,4127
SWKS,2020Q2,4127
SWKS,2020Q3,4127
SWKS,2020Q4,4127
SWKS,2021Q1,4127
SWKS,2021Q2,4127
SWKS,2021Q3,4127
SWKS,2021Q4,4127
SWKS,2022Q1,4127
SWKS,2022Q2,4127
SWKS,2022Q3,4127
SWKS,2022Q4,4127
SWKS,2023Q1,4127
SWKS,2023Q2,4127
SWKS,2023Q3,4127
SWKS,2023Q4,4127
SWKS,2024Q1,4127
SWKS,2024Q2,4127
SWKS,2024Q3,4127
SWKS,2024Q4,4127
SYF,2020Q1,1601712
SYF,2020Q2,1601712
SYF,2020Q3,1601712
SYF,2020Q4,1601712
SYF,2021Q1,1601712
SYF,2021Q2,1601712
SYF,2021Q3,1601712
SYF,2021Q4,1601712
SYF,2022Q1,1601712
SYF,2022Q2,1601712
SYF,2022Q3,1601712
SYF,2022Q4,1601712
SYF,2023Q1,1601712
SYF,2023Q2,1601712
SYF,2023Q3,1601712
SYF,2023Q4,1601712
SYF,2024Q1,1601712
SYF,2024Q2,1601712
SYF,2024Q3,1601712
SYF,2024Q4,1601712
SYK,2020Q1,310764
SYK,2020Q2,310764
SYK,2020Q3,310764
SYK,2020Q4,310764
SYK,2021Q1,310764
SYK,2021Q2,310764
SYK,2021Q3,310764
SYK,2021Q4,310764
SYK,2022Q1,310764
SYK,2022Q2,310764
SYK,2022Q3,310764
SYK,2022Q4,310764
SYK,2023Q1,310764
SYK,2023Q2,310764
SYK,2023Q3,310764
SYK,2023Q4,310764
SYK,2024Q1,310764
SYK,2024Q2,310764
SYK,2024Q3,310764
SYK,2024Q4,310764
SYY,2020Q1,96021
SYY,2020Q2,96021
SYY,2020Q3,96021
SYY,2020Q4,96021
SYY,2021Q1,96021
SYY,2021Q2,96021
SYY,2021Q3,96021
SYY,2021Q4,96021
SYY,2022Q1,96021
SYY,2022Q2,96021
SYY,2022Q3,96021
SYY,2022Q4,96021
SYY,2023Q1,96021
SYY,2023Q2,96021
SYY,2023Q3,96021
SYY,2023Q4,96021
SYY,2024Q1,96021
SYY,2024Q2,96021
SYY,2024Q3,96021
SYY,2024Q4,96021
T,2020Q1,732717
T,2020Q2,732717
T,2020Q3,732717
T,2020Q4,732717
T,2021Q1,732717
T,2021Q2,732717
T,2021Q3,732717
T,2021Q4,732717
T,2022Q1,732717
T,2022Q2,732717
T,2022Q3,732717
T,2022Q4,732717
